Etapa,Entrada,Producto,Salida
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Fermentación,0,0,0
Trasciego,PP009,0,PP009
Trasciego,PP010,0,PP010
Trasciego,PP011,0,PP011
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Trasciego,0,0,0
Selección,PP009,0,PF025
Selección,PP009,0,PP033
Selección,PP009,0,PP034
Selección,PP009,0,SC001
Selección,PP010,0,PF026
Selección,PP010,0,PP035
Selección,PP010,0,PP036
Selección,PP010,0,SC001
Selección,PP011,0,PF027
Selección,PP011,0,PP037
Selección,PP011,0,PP038
Selección,PP011,0,SC001
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Selección,0,0,0
Tamañado,PF025,0,PF048
Tamañado,PF026,0,PF049
Tamañado,PF027,0,PF050
Tamañado,0,0,PF051
Tamañado,0,0,PF052
Tamañado,0,0,PF053
Tamañado,0,0,PF054
Tamañado,0,0,PF055
Tamañado,0,0,PF056
Tamañado,0,0,PF057
Tamañado,0,0,PF058
Tamañado,0,0,PF059
Tamañado,0,0,PF060
Tamañado,0,0,PF061
Tamañado,0,0,PF062
Tamañado,0,0,PF063
Tamañado,0,0,PF064
Tamañado,0,0,PF065
Tamañado,0,0,PF066
Tamañado,0,0,PF067
Tamañado,0,0,PF068
Tamañado,0,0,PF069
Tamañado,0,0,PF070
Tamañado,0,0,PF071
Tamañado,0,0,PF072
Tamañado,0,0,PF073
Tamañado,0,0,PF074
Tamañado,0,0,PF075
Tamañado,0,0,PF076
Tamañado,0,0,PF077
Tamañado,0,0,PF078
Tamañado,0,0,PF079
Tamañado,0,0,PF080
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Tamañado,0,0,0
Maquinado,PF048,0,PF312
Maquinado,PF049,0,PF313
Maquinado,PF050,0,PF314
Maquinado,PF051,0,PF315
Maquinado,PF052,0,PF316
Maquinado,PF053,0,PF317
Maquinado,PF054,0,PF318
Maquinado,PF055,0,PF319
Maquinado,PF056,0,PF320
Maquinado,PF057,0,PF321
Maquinado,PF058,0,PF322
Maquinado,PF059,0,PF323
Maquinado,PF060,0,PF324
Maquinado,PF061,0,PF325
Maquinado,PF062,0,PF326
Maquinado,PF063,0,PF327
Maquinado,PF064,0,PF328
Maquinado,PF065,0,PF329
Maquinado,PF066,0,PF330
Maquinado,PF067,0,PF331
Maquinado,PF068,0,PF332
Maquinado,PF069,0,PF333
Maquinado,PF070,0,PF334
Maquinado,PF071,0,PF335
Maquinado,PF072,0,PF336
Maquinado,PF073,0,PF337
Maquinado,PF074,0,PF338
Maquinado,PF075,0,PF339
Maquinado,PF076,0,PF340
Maquinado,PF077,0,PF341
Maquinado,PF078,0,PF342
Maquinado,PF079,0,PF343
Maquinado,PF080,0,PF344
Maquinado,0,0,PF345
Maquinado,0,0,PF346
Maquinado,0,0,PF347
Maquinado,0,0,PF348
Maquinado,0,0,PF349
Maquinado,0,0,PF350
Maquinado,0,0,PF351
Maquinado,0,0,PF352
Maquinado,0,0,PF353
Maquinado,0,0,PF354
Maquinado,0,0,PF355
Maquinado,0,0,PF356
Maquinado,0,0,PF357
Maquinado,0,0,PF358
Maquinado,0,0,PF359
Maquinado,0,0,PF360
Maquinado,0,0,PF361
Maquinado,0,0,PF362
Maquinado,0,0,PF363
Maquinado,0,0,PF364
Maquinado,0,0,PF365
Maquinado,0,0,PF366
Maquinado,0,0,PF367
Maquinado,0,0,PF368
Maquinado,0,0,PF369
Maquinado,0,0,PF370
Maquinado,0,0,PF371
Maquinado,0,0,PF372
Maquinado,0,0,PF373
Maquinado,0,0,PF374
Maquinado,0,0,PF375
Maquinado,0,0,PF376
Maquinado,0,0,PF377
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
Maquinado,0,0,0
0,0,0,0
0,0,0,0
